param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt
h05_r60_t2,1704240000000000000,-1,1704262220000000000,1704267830000000000,1122,2075.0445,2079.4575,2079.4575,2066.2185,4.413000000000011,0.2125494738641938,sl,-4.413000000000011,4.413000000000011,-8.966000000000022,Wednesday,2024-01-03,5,60,2.0
h06_r60_t3,1704240000000000000,-1,1704265270000000000,1704266520000000000,250,2073.3575,2077.3235,2077.3235,2061.4595000000004,3.9659999999998945,0.19122934285525733,sl,-3.9659999999998945,3.9659999999998945,-8.07199999999979,Wednesday,2024-01-03,6,60,3.0
h13_r30_t3,1704240000000000000,1,1704288920000000000,1704292415000000000,699,2076.3925,2067.8985000000002,2067.8985000000002,2101.874499999999,8.493999999999687,0.40972921163303366,sl,-8.493999999999687,8.493999999999687,-17.127999999999375,Wednesday,2024-01-03,13,30,3.0
h14_r15_t2,1704240000000000000,1,1704291475000000000,1704292380000000000,181,2076.9845,2069.4584999999997,2069.4584999999997,2092.0365000000006,7.526000000000295,0.36264575277786093,sl,-7.526000000000295,7.526000000000295,-15.19200000000059,Wednesday,2024-01-03,14,15,2.0
h00_r30_t1,1704326400000000000,1,1704329755000000000,1704330400000000000,129,2053.6405,2054.7124999999996,2052.5685000000003,2054.7124999999996,1.0719999999996617,0.05222449811256969,tp,1.0719999999996617,1.0719999999996617,2.003999999999323,Thursday,2024-01-04,0,30,1.0
h01_r60_t3,1704326400000000000,-1,1704336480000000000,1704339690000000000,640,2053.0815000000002,2055.9404999999997,2055.9404999999997,2044.5045000000018,2.858999999999469,0.13916854703215256,sl,-2.858999999999469,2.858999999999469,-5.857999999998937,Thursday,2024-01-04,1,60,3.0
h02_r15_t3,1704326400000000000,1,1704335525000000000,1704336475000000000,190,2054.8045,2053.2065000000002,2053.2065000000002,2059.5985,1.5979999999999563,0.07782008318177766,sl,-1.5979999999999563,1.5979999999999563,-3.335999999999913,Thursday,2024-01-04,2,15,3.0
h04_r30_t3,1704326400000000000,1,1704343250000000000,1704348705000000000,1085,2057.482,2061.346,2056.1895,2061.346,1.288000000000011,0.06260975239252674,tp,3.8640000000000327,1.2925000000000182,7.588000000000066,Thursday,2024-01-04,4,30,3.0
h05_r60_t2,1704326400000000000,1,1704348000000000000,1704351310000000000,661,2059.6785,2057.3775,2057.3775,2064.2805,2.300999999999931,0.11173322708721922,sl,-2.300999999999931,2.300999999999931,-4.741999999999861,Thursday,2024-01-04,5,60,2.0
h06_r60_t3,1704326400000000000,-1,1704351665000000000,1704370800000000000,3825,2057.2125,2061.7205000000004,2061.7205000000004,2043.6884999999993,4.508000000000266,0.21912007347425935,sl,-4.508000000000266,4.508000000000266,-9.156000000000532,Thursday,2024-01-04,6,60,3.0
h13_r30_t3,1704326400000000000,1,1704375440000000000,1704412795000000000,6684,2078.2075,2091.26,2061.5805,2128.0885,16.626999999999953,0.8009675005280911,session_end,13.052500000000236,16.626999999999953,25.965000000000472,Thursday,2024-01-04,13,30,3.0
h14_r15_t2,1704326400000000000,-1,1704377805000000000,1704379385000000000,315,2078.5665,2084.8845,2084.8845,2065.9304999999995,6.318000000000211,0.3039077251871926,sl,-6.318000000000211,6.318000000000211,-12.776000000000423,Thursday,2024-01-04,14,15,2.0
h00_r30_t1,1704412800000000000,1,1704414725000000000,1704415970000000000,249,2092.3005000000003,2090.8305,2090.8305,2093.7705000000005,1.4700000000002547,0.07027032324110893,sl,-1.4700000000002547,1.4700000000002547,-3.0800000000005094,Friday,2024-01-05,0,30,1.0
h01_r60_t3,1704412800000000000,1,1704420140000000000,1704488275000000000,13611,2101.455,2113.055,2090.5675,2134.0709999999995,10.871999999999844,0.5177819672142784,session_end,11.599999999999909,10.887499999999818,23.059999999999818,Friday,2024-01-05,1,60,3.0
h02_r15_t3,1704412800000000000,1,1704421500000000000,1704435935000000000,2886,2102.4764999999998,2099.2535,2099.2535,2112.1454999999996,3.2229999999999563,0.15332137239515795,sl,-3.2229999999999563,3.2229999999999563,-6.585999999999912,Friday,2024-01-05,2,15,3.0
h04_r30_t3,1704412800000000000,-1,1704430065000000000,1704431140000000000,214,2103.2125,2105.0265,2105.0265,2097.7705000000005,1.8139999999998508,0.08624154907697298,sl,-1.8139999999998508,1.8139999999998508,-3.767999999999702,Friday,2024-01-05,4,30,3.0
h05_r60_t2,1704412800000000000,-1,1704434470000000000,1704443830000000000,1872,2103.9625,2097.6344999999997,2107.1265000000003,2097.6344999999997,3.1640000000002146,0.15030389747413037,tp,6.328000000000429,3.1640000000002146,12.516000000000858,Friday,2024-01-05,5,60,2.0
h06_r60_t3,1704412800000000000,-1,1704441565000000000,1704446540000000000,995,2098.2174999999997,2105.1695,2105.1695,2077.361499999999,6.9520000000002256,0.3307531699755968,sl,-6.9520000000002256,6.9520000000002256,-14.044000000000452,Friday,2024-01-05,6,60,3.0
h13_r30_t3,1704412800000000000,1,1704462100000000000,1704488275000000000,5222,2105.4915,2113.055,2099.9865,2122.0065000000004,5.505000000000109,0.26198074096529833,session_end,7.563499999999749,5.505000000000109,14.986999999999497,Friday,2024-01-05,13,30,3.0
h14_r15_t2,1704412800000000000,1,1704464100000000000,1704488275000000000,4822,2108.5425,2113.055,2105.5525,2114.5225000000005,2.9900000000002365,0.1418367383242742,session_end,4.512499999999818,2.9900000000002365,8.884999999999636,Friday,2024-01-05,14,15,2.0
h00_r30_t1,1704672000000000000,1,1704673880000000000,1704674825000000000,189,2115.972,2119.7995,2112.136,2119.7995,3.8274999999998727,0.1808908810910011,tp,3.8274999999998727,3.83600000000024,7.514999999999746,Monday,2024-01-08,0,30,1.0
h01_r60_t3,1704672000000000000,-1,1704680195000000000,1704758335000000000,14709,2111.6085000000003,2116.156,2119.2595,2088.6555000000008,7.65099999999984,0.36210363708042714,session_end,-4.547499999999673,7.65099999999984,-9.234999999999346,Monday,2024-01-08,1,60,3.0
h02_r15_t3,1704672000000000000,-1,1704680195000000000,1704686535000000000,1263,2111.6504999999997,2113.053,2113.053,2107.4429999999993,1.4025000000001455,0.06641264913547047,sl,-1.4025000000001455,1.4025000000001455,-2.945000000000291,Monday,2024-01-08,2,15,3.0
h04_r30_t3,1704672000000000000,1,1704688275000000000,1704689705000000000,282,2113.8559999999998,2112.1675,2112.1675,2118.921499999999,1.688499999999749,0.07988493919328508,sl,-1.688499999999749,1.688499999999749,-3.516999999999498,Monday,2024-01-08,4,30,3.0
h05_r60_t2,1704672000000000000,1,1704700320000000000,1704704315000000000,797,2114.238,2109.585,2109.585,2123.5439999999994,4.652999999999793,0.22043571229088005,sl,-4.652999999999793,4.652999999999793,-9.445999999999586,Monday,2024-01-08,5,60,2.0
h06_r60_t3,1704672000000000000,1,1704698560000000000,1704704290000000000,1142,2112.6175,2109.9885,2109.9885,2120.5044999999996,2.6289999999999054,0.12447070949487594,sl,-2.6289999999999054,2.6289999999999054,-5.3979999999998105,Monday,2024-01-08,6,60,3.0
h13_r30_t3,1704672000000000000,1,1704720685000000000,1704758335000000000,6639,2111.975,2116.093,2107.5299999999997,2125.226000000001,4.417000000000371,0.20925938427903326,session_end,4.117999999999938,4.445000000000164,8.095999999999876,Monday,2024-01-08,13,30,3.0
h14_r15_t2,1704672000000000000,1,1704725035000000000,1704758335000000000,5769,2115.1615,2116.093,2108.2635,2128.9575000000004,6.898000000000138,0.3266711766674064,session_end,0.9314999999996871,6.898000000000138,1.7229999999993741,Monday,2024-01-08,14,15,2.0
h00_r30_t1,1704758400000000000,-1,1704760285000000000,1704768660000000000,1673,2114.2290000000003,2111.8465000000006,2116.6115,2111.8465000000006,2.382499999999709,0.11266951560146292,tp,2.382499999999709,2.382499999999709,4.624999999999418,Tuesday,2024-01-09,0,30,1.0
h01_r60_t3,1704758400000000000,-1,1704768660000000000,1704791545000000000,4571,2111.875,2101.1935,2115.4355,2101.1935,3.5605000000000473,0.1685184129025349,tp,10.681500000000142,3.5605000000000473,21.223000000000283,Tuesday,2024-01-09,1,60,3.0
h02_r15_t3,1704758400000000000,-1,1704767035000000000,1704769675000000000,528,2112.206,2113.488,2113.488,2108.4020000000014,1.2679999999995744,0.060003970294228826,sl,-1.281999999999698,1.281999999999698,-2.703999999999396,Tuesday,2024-01-09,2,15,3.0
h05_r60_t2,1704758400000000000,-1,1704780315000000000,1704780780000000000,93,2109.377,2111.3795,2111.3795,2105.372,2.0025000000000546,0.09488299895664495,sl,-2.0025000000000546,2.0025000000000546,-4.145000000000109,Tuesday,2024-01-09,5,60,2.0
h06_r60_t3,1704758400000000000,1,1704783670000000000,1704787950000000000,856,2112.4985,2109.2415,2109.2415,2122.2695000000003,3.257000000000062,0.15418105457095993,sl,-3.257000000000062,3.257000000000062,-6.654000000000123,Tuesday,2024-01-09,6,60,3.0
h13_r30_t3,1704758400000000000,1,1704807245000000000,1704820000000000000,2551,2100.7465,2092.6530000000002,2092.6530000000002,2125.027,8.093499999999949,0.38661449707632545,sl,-8.093499999999949,8.093499999999949,-16.3269999999999,Tuesday,2024-01-09,13,30,3.0
h14_r15_t2,1704758400000000000,1,1704810250000000000,1704811845000000000,319,2103.1875,2098.6855,2098.6855,2112.1915,4.501999999999953,0.214137651221039,sl,-4.501999999999953,4.501999999999953,-9.143999999999906,Tuesday,2024-01-09,14,15,2.0
h00_r30_t1,1704844800000000000,-1,1704847335000000000,1704848400000000000,213,2088.7445,2087.6524999999997,2089.8365,2087.6524999999997,1.0920000000000982,0.0522739028045331,tp,1.0920000000000982,1.0920000000000982,2.0440000000001963,Wednesday,2024-01-10,0,30,1.0
h01_r60_t3,1704844800000000000,1,1704853485000000000,1704854230000000000,149,2089.4030000000002,2085.4700000000003,2085.4700000000003,2101.202,3.9329999999999927,0.18829529087026334,sl,-3.9329999999999927,3.9329999999999927,-8.005999999999986,Wednesday,2024-01-10,1,60,3.0
h02_r15_t3,1704844800000000000,1,1704853040000000000,1704854225000000000,237,2088.758,2086.292,2086.292,2096.1559999999995,2.4659999999998945,0.11811719467351299,sl,-2.4659999999998945,2.4659999999998945,-5.071999999999789,Wednesday,2024-01-10,2,15,3.0
h04_r30_t3,1704844800000000000,-1,1704861475000000000,1704866080000000000,917,2087.583,2088.7065000000002,2088.7065000000002,2084.2124999999996,1.1235000000001492,0.053802292020746524,sl,-1.1235000000001492,1.1235000000001492,-2.3870000000002984,Wednesday,2024-01-10,4,30,3.0
h05_r60_t2,1704844800000000000,1,1704867185000000000,1704871400000000000,842,2089.5785,2086.9,2086.9,2094.9355,2.6784999999999854,0.12820552707740387,sl,-2.6784999999999854,2.6784999999999854,-5.496999999999971,Wednesday,2024-01-10,5,60,2.0
h06_r60_t3,1704844800000000000,-1,1704870320000000000,1704889800000000000,3892,2088.148,2091.779,2091.779,2077.3434999999995,3.6015000000002146,0.1723897362650142,sl,-3.630999999999858,3.630999999999858,-7.401999999999716,Wednesday,2024-01-10,6,60,3.0
h13_r30_t3,1704844800000000000,-1,1704893515000000000,1704914640000000000,4223,2108.038,2092.2745,2113.2925,2092.2745,5.254500000000007,0.24879638327853487,tp,15.763500000000022,5.254500000000007,31.387000000000043,Wednesday,2024-01-10,13,30,3.0
h14_r15_t2,1704844800000000000,1,1704900580000000000,1704912775000000000,2438,2102.747,2093.8295,2093.8295,2120.582,8.917500000000018,0.4247448970478869,sl,-8.917500000000018,8.917500000000018,-17.975000000000037,Wednesday,2024-01-10,14,15,2.0
h00_r30_t1,1704931200000000000,1,1704933930000000000,1704934895000000000,193,2097.3665,2087.9025,2087.9025,2106.8305,9.463999999999942,0.4515830577144974,sl,-9.463999999999942,9.463999999999942,-19.067999999999884,Thursday,2024-01-11,0,30,1.0
h01_r60_t3,1704931200000000000,-1,1704938855000000000,1705017165000000000,14905,2062.4975,1967.3194999999996,2094.2235,1967.3194999999996,31.726000000000113,1.5311639350710484,tp,95.17800000000034,31.726000000000113,190.2160000000007,Thursday,2024-01-11,1,60,3.0
h02_r15_t3,1704931200000000000,-1,1704939345000000000,1705016970000000000,14768,2047.8135,1971.0164999999988,2073.4125000000004,1971.0164999999988,25.599000000000387,1.2465120038682527,tp,76.79700000000116,25.599000000000387,153.45400000000234,Thursday,2024-01-11,2,15,3.0
h04_r30_t3,1704931200000000000,-1,1704949195000000000,1704951910000000000,543,2032.1495,2043.7334999999998,2043.7334999999998,1997.3975000000005,11.583999999999833,0.567318784525373,sl,-11.583999999999833,11.583999999999833,-23.307999999999666,Thursday,2024-01-11,4,30,3.0
h05_r60_t2,1704931200000000000,1,1704953295000000000,1704975575000000000,4456,2050.2165,2016.6205,2016.6205,2117.4085,33.596000000000004,1.6422021913789275,sl,-33.596000000000004,33.596000000000004,-67.33200000000001,Thursday,2024-01-11,5,60,2.0
h06_r60_t3,1704931200000000000,1,1704957970000000000,1704963950000000000,1196,2061.6684999999998,2038.1195,2038.1195,2132.315499999999,23.54899999999975,1.1454292392591872,sl,-23.54899999999975,23.54899999999975,-47.2379999999995,Thursday,2024-01-11,6,60,3.0
h13_r30_t3,1704931200000000000,1,1704979940000000000,1704988075000000000,1627,2033.1025,2006.4634999999998,2006.4634999999998,2113.0195000000003,26.639000000000124,1.3142843751426203,sl,-26.639000000000124,26.639000000000124,-53.41800000000025,Thursday,2024-01-11,13,30,3.0
h14_r15_t2,1704931200000000000,-1,1704982730000000000,1704983960000000000,246,2010.5245,2026.6345000000001,2026.6345000000001,1978.3044999999997,16.110000000000127,0.8008373248851937,sl,-16.110000000000127,16.110000000000127,-32.360000000000255,Thursday,2024-01-11,14,15,2.0
h00_r30_t1,1705017600000000000,1,1705021615000000000,1705026650000000000,1007,1967.5794999999998,1963.4105,1963.4105,1971.7484999999997,4.168999999999869,0.21219411205874195,sl,-4.168999999999869,4.168999999999869,-8.477999999999739,Friday,2024-01-12,0,30,1.0
h01_r60_t3,1705017600000000000,-1,1705026465000000000,1705030355000000000,778,1964.0265,1967.5645,1967.5645,1953.4125,3.538000000000011,0.18002189469228042,sl,-3.538000000000011,3.538000000000011,-7.2160000000000215,Friday,2024-01-12,1,60,3.0
h02_r15_t3,1705017600000000000,-1,1705026235000000000,1705030100000000000,773,1964.6125000000002,1966.9625,1966.9625,1957.5625000000005,2.349999999999909,0.11960654028920396,sl,-2.349999999999909,2.349999999999909,-4.839999999999818,Friday,2024-01-12,2,15,3.0
h04_r30_t3,1705017600000000000,-1,1705034060000000000,1705034285000000000,45,1967.4585000000002,1968.8355000000001,1968.8355000000001,1963.3275000000003,1.3769999999999527,0.06996146022827926,sl,-1.3769999999999527,1.3769999999999527,-2.8939999999999055,Friday,2024-01-12,4,30,3.0
h05_r60_t2,1705017600000000000,-1,1705039470000000000,1705047390000000000,1584,1967.1695,1961.2095,1970.1495,1961.2095,2.980000000000018,0.15140256952515319,tp,5.960000000000036,2.980000000000018,11.780000000000072,Friday,2024-01-12,5,60,2.0
h06_r60_t3,1705017600000000000,-1,1705043820000000000,1705062600000000000,3755,1963.0185000000001,1968.4695000000002,1968.4695000000002,1946.6655,5.451000000000022,0.27734339523570867,sl,-5.451000000000022,5.451000000000022,-11.042000000000044,Friday,2024-01-12,6,60,3.0
h13_r30_t3,1705017600000000000,1,1705066985000000000,1705070370000000000,677,1983.3184999999999,1976.8895,1976.8895,2002.6054999999994,6.42899999999986,0.3246808176461858,sl,-6.42899999999986,6.42899999999986,-12.99799999999972,Friday,2024-01-12,13,30,3.0
h14_r15_t2,1705017600000000000,-1,1705069120000000000,1705069745000000000,125,1987.2455,1980.7515000000003,1990.4924999999998,1980.7515000000003,3.2469999999998436,0.16334727595652576,tp,6.493999999999687,3.2469999999998436,12.847999999999374,Friday,2024-01-12,14,15,2.0
h00_r30_t1,1705276800000000000,-1,1705279280000000000,1705281830000000000,510,1972.6655,1976.5525,1976.5525,1968.7785000000001,3.8869999999999436,0.19685383311686894,sl,-3.8869999999999436,3.8869999999999436,-7.913999999999887,Monday,2024-01-15,0,30,1.0
h01_r60_t3,1705276800000000000,1,1705284190000000000,1705314025000000000,5967,1986.5794999999998,1969.2995,1969.2995,2038.419499999999,17.279999999999745,0.8708849990814757,sl,-17.279999999999745,17.279999999999745,-34.69999999999949,Monday,2024-01-15,1,60,3.0
h02_r15_t3,1705276800000000000,-1,1705285095000000000,1705306180000000000,4217,1983.8425000000002,1971.6775000000007,1987.8975,1971.6775000000007,4.054999999999836,0.20412770893955212,tp,12.164999999999509,4.054999999999836,24.189999999999017,Monday,2024-01-15,2,15,3.0
h04_r30_t3,1705276800000000000,-1,1705293705000000000,1705298355000000000,930,1977.7385,1981.7995,1981.7995,1965.5554999999995,4.061000000000149,0.20512136684272703,sl,-4.061000000000149,4.061000000000149,-8.262000000000299,Monday,2024-01-15,4,30,3.0
h05_r60_t2,1705276800000000000,1,1705300080000000000,1705305925000000000,1169,1981.9585000000002,1972.9705,1972.9705,1999.9345000000008,8.988000000000284,0.4537225008348425,sl,-8.988000000000284,8.988000000000284,-18.116000000000568,Monday,2024-01-15,5,60,2.0
h06_r60_t3,1705276800000000000,-1,1705302405000000000,1705322475000000000,4014,1977.5495,1960.5275000000001,1983.2235,1960.5275000000001,5.673999999999978,0.28672574510667337,tp,17.021999999999935,5.673999999999978,33.90399999999987,Monday,2024-01-15,6,60,3.0
h13_r30_t3,1705276800000000000,1,1705330020000000000,1705363195000000000,5831,1966.4164999999998,1967.588,1955.9245,1997.892499999999,10.491999999999734,0.534528737670023,session_end,1.171500000000151,10.491999999999734,2.203000000000302,Monday,2024-01-15,13,30,3.0
h00_r30_t1,1705363200000000000,1,1705365140000000000,1705367565000000000,485,1967.6995000000002,1964.0815,1964.0815,1971.3175000000003,3.6180000000001655,0.1839617209115698,sl,-3.6180000000001655,3.6180000000001655,-7.376000000000331,Tuesday,2024-01-16,0,30,1.0
h01_r60_t3,1705363200000000000,-1,1705383995000000000,1705407610000000000,4722,1960.9695000000002,1967.2044999999998,1967.2044999999998,1942.2645000000011,6.234999999999673,0.3178716517370487,sl,-6.234999999999673,6.234999999999673,-12.609999999999346,Tuesday,2024-01-16,1,60,3.0
h02_r15_t3,1705363200000000000,1,1705371380000000000,1705383995000000000,2516,1963.6425,1961.0655000000002,1961.0655000000002,1971.3734999999992,2.576999999999771,0.13126036693307228,sl,-2.576999999999771,2.576999999999771,-5.293999999999541,Tuesday,2024-01-16,2,15,3.0
h04_r30_t3,1705363200000000000,-1,1705380040000000000,1705406430000000000,5276,1963.0155,1965.2995,1965.2995,1956.1634999999997,2.2840000000001055,0.11630817286430037,sl,-2.2840000000001055,2.2840000000001055,-4.708000000000211,Tuesday,2024-01-16,4,30,3.0
h05_r60_t2,1705363200000000000,-1,1705384865000000000,1705406425000000000,4311,1960.7055,1964.9425,1964.9425,1952.2314999999999,4.23700000000008,0.21603684812589585,sl,-4.23700000000008,4.23700000000008,-8.61400000000016,Tuesday,2024-01-16,5,60,2.0
h06_r60_t3,1705363200000000000,-1,1705389315000000000,1705392660000000000,668,1960.5375,1962.6775,1962.6775,1954.1174999999996,2.1400000000001,0.10914204914197775,sl,-2.1400000000001,2.1400000000001,-4.4200000000002,Tuesday,2024-01-16,6,60,3.0
h13_r30_t3,1705363200000000000,1,1705411890000000000,1705413635000000000,349,1979.2585,1973.3204999999998,1973.3204999999998,1997.0725000000002,5.938000000000102,0.3001038335004981,sl,-5.938000000000102,5.938000000000102,-12.016000000000204,Tuesday,2024-01-16,13,30,3.0
h14_r15_t2,1705363200000000000,1,1705414560000000000,1705449595000000000,6213,1979.2165,1985.502,1972.5115,1992.6264999999999,6.704999999999927,0.33884471891175144,session_end,6.285499999999956,6.704999999999927,12.430999999999912,Tuesday,2024-01-16,14,15,2.0
h00_r30_t1,1705449600000000000,1,1705451565000000000,1705451925000000000,72,1990.1019999999999,1995.5559999999996,1984.6480000000001,1995.5559999999996,5.4539999999997235,0.27421779549806796,tp,5.4539999999997235,5.4539999999997235,10.767999999999446,Wednesday,2024-01-17,0,30,1.0
h01_r60_t3,1705449600000000000,1,1705457445000000000,1705479475000000000,4406,1994.958,1984.379,1984.379,2026.6950000000006,10.579000000000178,0.531191628673009,sl,-10.579000000000178,10.579000000000178,-21.298000000000357,Wednesday,2024-01-17,1,60,3.0
h02_r15_t3,1705449600000000000,1,1705458165000000000,1705479415000000000,4250,1994.9389999999999,1989.088,1989.088,2012.4919999999995,5.850999999999885,0.2937041103014237,sl,-5.850999999999885,5.850999999999885,-11.841999999999771,Wednesday,2024-01-17,2,15,3.0
h04_r30_t3,1705449600000000000,1,1705467900000000000,1705475095000000000,1439,2000.226,1996.205,1996.205,2012.2890000000007,4.0210000000001855,0.20116466385840856,sl,-4.0210000000001855,4.0210000000001855,-8.182000000000372,Wednesday,2024-01-17,4,30,3.0
h05_r60_t2,1705449600000000000,-1,1705475095000000000,1705479475000000000,876,1996.383,1983.907,2002.621,1983.907,6.238000000000056,0.31195833620887387,tp,12.476000000000113,6.238000000000056,24.812000000000225,Wednesday,2024-01-17,5,60,2.0
h06_r60_t3,1705449600000000000,-1,1705474950000000000,1705479480000000000,906,1996.882,1979.863,2002.555,1979.863,5.673000000000002,0.2839841073022412,tp,17.019000000000005,5.673000000000002,33.89800000000001,Wednesday,2024-01-17,6,60,3.0
h13_r30_t3,1705449600000000000,-1,1705500030000000000,1705517180000000000,3430,1969.341,1978.036,1978.036,1943.2559999999994,8.695000000000164,0.4413380741011531,sl,-8.695000000000164,8.695000000000164,-17.530000000000328,Wednesday,2024-01-17,13,30,3.0
h14_r15_t2,1705449600000000000,-1,1705500925000000000,1705505095000000000,834,1965.202,1950.704,1972.451,1950.704,7.249000000000024,0.36879680867896175,tp,14.498000000000047,7.249000000000024,28.856000000000094,Wednesday,2024-01-17,14,15,2.0
h00_r30_t1,1705536000000000000,1,1705537820000000000,1705538280000000000,92,1976.1635,1980.1005000000002,1972.2265,1980.1005000000002,3.9370000000001255,0.19928531638759178,tp,3.9370000000001255,3.9370000000001255,7.734000000000251,Thursday,2024-01-18,0,30,1.0
h01_r60_t3,1705536000000000000,1,1705549625000000000,1705602680000000000,10611,1983.3325,1969.4395,1969.4395,2025.0115,13.893000000000029,0.703335667998026,sl,-13.893000000000029,13.893000000000029,-27.92600000000006,Thursday,2024-01-18,1,60,3.0
h02_r15_t3,1705536000000000000,-1,1705544625000000000,1705546970000000000,469,1973.5645,1976.9634999999998,1976.9634999999998,1963.3675000000003,3.3989999999998872,0.17200559587489628,sl,-3.3989999999998872,3.3989999999998872,-6.937999999999774,Thursday,2024-01-18,2,15,3.0
